date,stage_rel_m,storage_true_m3,area_m2,level_sim_m,level_obs_m,vol_p_minus_e_m3d,vol_qin_m3d,vol_qout_m3d,vol_gw_m3d,dS_m3d,qin_scaled_m3s,qout_policy_m3s,level_obs_m_asl,level_sim_m_asl
2005-10-15,-0.4052034413508849,2724618842258.6323,57884490000.0,11.306882846854386,10.8,369453572.327212,190735250.67445424,84427830.92884177,4500000.0,471260992.0728244,2207.5839198432204,977.1739690838167,1133.6499999999999,1134.1568828468544
2005-10-16,-0.4100123942521047,2724317618775.067,57884490000.0,11.302073893953166,10.79,-239912224.01112813,27261189.432481468,84072448.98674244,4500000.0,-301223483.5653891,315.5230258389059,973.0607521613708,1133.6399999999999,1134.152073893953
2005-10-17,-0.40938044336186796,2724357202953.2676,57884490000.0,11.302705844843402,10.78,30696215.666077822,97528198.4100073,84140235.87531173,4500000.0,39584178.20077339,1128.7985927084178,973.8453226309229,1133.6299999999999,1134.1527058448432
2005-10-18,-0.41017391584100316,2724307501375.983,57884490000.0,11.301912372364267,10.8,-24033935.11159207,62929486.15520911,84097128.3282046,4500000.0,-49701577.28458756,728.3505342038092,973.3463926875532,1133.6499999999999,1134.1519123723642
2005-10-19,-0.41632193690995667,2723922401259.291,57884490000.0,11.295764351295315,10.82,-309509661.05373764,12546624.33220675,83637079.9705598,4500000.0,-385100116.69209075,145.21555940054108,968.0217589185163,1133.6699999999998,1134.1457643512952
2005-10-20,-0.41696722392264984,2723881981732.243,57884490000.0,11.29511906428262,10.79,-46574140.75704712,94259497.9540697,83604884.24478424,4500000.0,-40419527.04776165,1090.9664115054363,967.6491232035212,1133.6399999999999,1134.1451190642824
2005-10-21,-0.4154052010713069,2723979823814.3667,57884490000.0,11.296681087133964,10.79,83396183.4365552,102690400.94538924,83744502.25831357,4500000.0,97842082.12363088,1188.5463072383013,969.2650724341847,1133.6399999999999,1134.1466810871339
2005-10-22,-0.4203348649151654,2723671039231.453,57884490000.0,11.291751423290105,10.77,-223765482.8855229,2859772.7876984286,83378872.81554902,4500000.0,-308784582.9133735,33.099222079842924,965.0332501799654,1133.62,1134.14175142329
2005-10-23,-0.41574601775744485,2723958475718.1045,57884490000.0,11.296340270447825,10.74,235118480.0314801,140571874.93421206,83753868.31432967,4500000.0,287436486.6513625,1626.9892932200469,969.373475860297,1133.59,1134.1463402704478
2005-10-24,-0.4157486217024787,2723958312612.0376,57884490000.0,11.296337666502792,10.76,-72503.50737190837,88181252.34454104,83771854.90423402,4500000.0,-163106.06706488132,1020.6163465803361,969.5816539841901,1133.61,1134.1463376665026
2005-10-25,-0.42040572290237677,2723666600824.552,57884490000.0,11.291680565302894,10.77,-234636145.94165707,30851838.730487943,83427480.27482598,4500000.0,-291711787.4859951,357.0814667880549,965.5958365141895,1133.62,1134.1416805653027
2005-10-26,-0.42154157822338484,2723595453050.047,57884490000.0,11.290544709981885,10.77,-50010873.74729452,66719929.261029355,83356830.01847698,4500000.0,-71147774.50474215,772.2214034841361,964.7781252138539,1133.62,1134.140544709982
2005-10-27,-0.4200158251560583,2723691023263.2393,57884490000.0,11.292070463049212,10.78,73100431.91355662,110463097.14513162,83493315.8663571,4500000.0,95570213.19233112,1278.5080688093938,966.3578225272812,1133.6299999999999,1134.142070463049
2005-10-28,-0.4212599140500133,2723613095947.626,57884490000.0,11.290826374155257,10.8,-74656240.06407003,84643245.18828556,83414320.73737428,4500000.0,-77927315.61315875,979.667189679231,965.4435270529431,1133.6499999999999,1134.1408263741553
2005-10-29,-0.42616055952985643,2723306129018.758,57884490000.0,11.285925728675414,10.73,-242589376.69556203,23172987.9921154,83050540.16461554,4500000.0,-306966928.86806214,268.2058795383727,961.2331037571242,1133.58,1134.1359257286754
2005-10-30,-0.4338576971648563,2722823995244.624,57884490000.0,11.278228591040413,10.76,-395360260.0304707,195067.80533493412,82468581.90856816,4500000.0,-482133774.13370395,2.2577292284135893,954.4974757936129,1133.61,1134.1282285910404
2005-10-31,-0.43776098814432074,2722579500667.456,57884490000.0,11.27432530006095,10.81,-204230623.7532107,46417323.08748025,82181276.50242348,4500000.0,-244494577.16815394,537.237535734725,951.1721817410124,1133.6599999999999,1134.124325300061
2005-11-01,-0.43937944397046125,2722478123733.2334,57884490000.0,11.27270684423481,10.77,-141421024.22292352,130537515.22542286,85993425.22495341,4500000.0,-101376934.22245407,1510.8508706646164,995.2942734369608,1133.62,1134.1227068442347
2005-11-02,-0.4439179623573245,2722193839743.184,57884490000.0,11.268168325847945,10.82,-252599530.3704684,58808341.041672684,85992800.72033684,4500000.0,-284283990.0491326,680.6520953897301,995.287045374269,1133.6699999999998,1134.1181683258478
2005-11-03,-0.446445262602567,2722035534557.102,57884490000.0,11.265641025602704,10.75,-152728110.74871305,84915377.64873111,85992452.98223938,4500000.0,-158305186.08222133,982.8168709343879,995.2830206277706,1133.6,1134.1156410256026
2005-11-04,-0.445192386482592,2722114012287.5117,57884490000.0,11.266893901722678,10.75,43155010.20867073,125815345.64237024,85992625.44127141,4500000.0,78477730.40976955,1456.1961301200258,995.285016681382,1133.6,1134.1168939017225
2005-11-05,-0.4358133577790019,2722701496456.433,57884490000.0,11.276272930426268,10.77,323659778.9208022,354318306.15784824,85993916.15735805,4500000.0,587484168.9212924,4100.906321271392,995.2999555249775,1133.62,1134.1262729304262
2005-11-06,-0.4357857590345444,2722703225188.263,57884490000.0,11.276300529170726,10.78,-37365937.56117549,129588589.39802268,85993920.00664899,4500000.0,1728731.8301981986,1499.8679328474848,995.3000000769558,1133.6299999999999,1134.1263005291707
2005-11-07,-0.43306104181543503,2722873896190.7305,57884490000.0,11.279025246389836,10.79,44209825.088240705,216955472.39097297,85994295.0120039,4500000.0,170671002.4672098,2511.058708228854,995.3043404167119,1133.6399999999999,1134.1290252463898
2005-11-08,-0.43661390221800134,2722651351905.298,57884490000.0,11.27547238598727,10.76,-195427632.5942175,63377153.309412695,85993806.14773345,4500000.0,-222544285.43253827,733.5318670070914,995.2986822654334,1133.61,1134.1254723859872
2005-11-09,-0.43925626836776704,2722485839214.1074,57884490000.0,11.272830019837503,10.78,-161293421.1298585,86274172.51683873,85993442.57738757,4500000.0,-165512691.19040734,998.5436633893371,995.2944742753191,1133.6299999999999,1134.1228300198375
2005-11-10,-0.44257110370228964,2722278204357.326,57884490000.0,11.26951518450298,10.79,-204941238.41124344,87799368.09648135,85992986.46636663,4500000.0,-207634856.7811287,1016.1963900055712,995.2891952125767,1133.6399999999999,1134.119515184503
2005-11-11,-0.44824252801445735,2721922957337.199,57884490000.0,11.263843760190813,10.8,-297956148.6192356,33201334.551657185,85992206.05925697,4500000.0,-355247020.12683535,384.2747054589952,995.2801627228816,1133.6499999999999,1134.1138437601908
2005-11-12,-0.4523680356346199,2721664543540.61,57884490000.0,11.25971825257065,10.81,-238406157.27633056,70483999.07414985,85991638.3872284,4500000.0,-258413796.5894091,815.7870263211788,995.2735924447732,1133.6599999999999,1134.1097182525705
2005-11-13,-0.4554941892705904,2721468727339.5083,57884490000.0,11.25659209893468,10.8,-196408519.4870011,91083526.6226373,85991208.2371228,4500000.0,-195816201.1014866,1054.207484058302,995.268613855588,1133.6499999999999,1134.1065920989347
2005-11-14,-0.46010826973241503,2721179710287.622,57884490000.0,11.251978018472855,10.82,-269041969.8982484,70515491.34120026,85990573.32938212,4500000.0,-289017051.88643026,816.1515201527808,995.2612653863672,1133.6699999999998,1134.1019780184727
2005-11-15,-0.4621098359432861,2721054336061.8784,57884490000.0,11.249976452261985,10.77,-167021927.614701,132137999.80476163,85990297.9337398,4500000.0,-125374225.74367917,1529.3749977402967,995.2580779368031,1133.62,1134.099976452262
2005-11-16,-0.46791212743460864,2720690891775.4424,57884490000.0,11.244174160770662,10.79,-315663438.3456628,42708651.42130505,85989499.51182021,4500000.0,-363444286.4361779,494.31309515399363,995.2488369423636,1133.6399999999999,1134.0941741607705
2005-11-17,-0.47210502216074174,2720428256981.22,57884490000.0,11.239981266044529,10.77,-256511949.99570718,84366078.33405627,85988922.56056638,4500000.0,-262634794.22221726,976.4592399775032,995.2421592658146,1133.62,1134.0899812660443
2005-11-18,-0.47820019739830133,2720046467024.9194,57884490000.0,11.233886090806969,10.77,-308868479.94126517,17566607.471997507,85988083.8312867,4500000.0,-381789956.3005544,203.31721611108227,995.2324517510034,1133.62,1134.0838860908068
2005-11-19,-0.484382236997024,2719659236053.494,57884490000.0,11.227704051208246,10.74,-321067072.12441015,24323333.845678505,85987233.14657985,4500000.0,-387230971.4253115,281.520067658316,995.2226058631926,1133.59,1134.0777040512082
2005-11-20,-0.490444388881739,2719279514615.972,57884490000.0,11.221641899323531,10.74,-314285945.218898,25050906.65469502,85986398.95800054,4500000.0,-379721437.5222035,289.9410492441553,995.2129509027841,1133.59,1134.0716418993234
2005-11-21,-0.49297136237582617,2719121229896.948,57884490000.0,11.219114925829444,10.74,-188953356.869222,121154689.09603822,85986051.25080368,4500000.0,-158284719.02398744,1402.2533460189609,995.2089265139315,1133.59,1134.0691149258294
2005-11-22,-0.48797808163078427,2719433999319.1787,57884490000.0,11.224108206574487,10.74,100987493.13613187,302268667.5151703,85986738.42059347,4500000.0,312769422.2307087,3498.479948092249,995.21687986798,1133.59,1134.0741082065745
2005-11-23,-0.4881520754367697,2719423100684.604,57884490000.0,11.223934212768501,10.8,-72811072.38399719,152399152.3220215,85986714.51254724,4500000.0,-10898634.574522913,1763.8790778011748,995.216603154482,1133.6499999999999,1134.0739342127683
2005-11-24,-0.48086556282375315,2719879513703.7026,57884490000.0,11.231220725381517,10.78,212277321.34561706,334623415.0129875,85987717.26017784,4500000.0,456413019.0984267,3872.9561922799476,995.2282090298361,1133.6299999999999,1134.0812207253814
2005-11-25,-0.48096177225910647,2719873487331.2544,57884490000.0,11.231124515946163,10.77,-90074183.45045227,174535515.06061354,85987704.0583503,4500000.0,-6026372.44818902,2020.0869798682124,995.2280562309062,1133.62,1134.0811245159462
2005-11-26,-0.4782361806741206,2720044213102.3057,57884490000.0,11.23385010753115,10.75,24897061.276959296,236316788.9444943,85988079.17037244,4500000.0,170725771.05108118,2735.148020190906,995.2323978052366,1133.6,1134.0838501075311
2005-11-27,-0.4818958036261365,2719814981417.8223,57884490000.0,11.230190484579134,10.77,-221079201.23817113,82335092.35557485,85987575.60063075,4500000.0,-229231684.483227,952.9524578191533,995.2265694517448,1133.62,1134.0801904845791
2005-11-28,-0.4863860389703882,2719533721783.924,57884490000.0,11.225700249234883,10.75,-259916025.30919498,69143349.13824628,85986957.72749235,4500000.0,-281259633.898441,800.2702446556283,995.2194181422725,1133.6,1134.0757002492348
2005-11-29,-0.4914831700312126,2719214447379.313,57884490000.0,11.220603118174058,10.74,-275242872.8057862,46454724.53191271,85986256.33682084,4500000.0,-319274404.6106943,537.6704228230637,995.2113001946857,1133.59,1134.070603118174
2005-11-30,-0.49460011709198204,2719019207860.227,57884490000.0,11.217486171113288,10.75,-199016687.92528602,94262996.28140362,85985827.44182709,4500000.0,-195239519.0857095,1091.0069014051344,995.2063361322579,1133.6,1134.0674861711132
2005-12-01,-0.4928730496412922,2719127388015.978,57884490000.0,11.21921323856398,10.74,-30987097.036763765,229653317.9283024,85986065.14075364,4500000.0,108180155.75078501,2658.0245130590556,995.2090872772412,1133.59,1134.0692132385639
2005-12-02,-0.49391684591700097,2719062006641.537,57884490000.0,11.21816944228827,10.74,-113619685.24139458,138724232.33648485,85985921.53591017,4500000.0,-65381374.440819904,1605.6045409315377,995.2074251841454,1133.59,1134.068169442288
2005-12-03,-0.48259494347197274,2719771188653.7446,57884490000.0,11.229491344733297,10.73,304063710.0081929,495605781.79955345,85987479.60014549,4500000.0,709182012.207601,5736.178030087424,995.2254583350172,1133.58,1134.0794913447332
2005-12-04,-0.4761036455104684,2720177790969.2593,57884490000.0,11.235982642694802,10.73,140306218.43676248,356784469.9961092,85988372.91832288,4500000.0,406602315.51454884,4129.449884214227,995.235797665774,1133.58,1134.0859826426947
2005-12-05,-0.46950635686376835,2720591032335.743,57884490000.0,11.242579931341503,10.74,181203898.9693056,322526748.3388272,85989280.8240604,4500000.0,413241366.4840724,3732.948476143833,995.2463058340323,1133.59,1134.0925799313413
2005-12-06,-0.47255435928034434,2720400111375.463,57884490000.0,11.239531928924926,10.74,-168253817.2270524,67821718.37005413,85988861.42332643,4500000.0,-190920960.2803247,784.9735922459968,995.2414516588707,1133.59,1134.0895319289248
2005-12-07,-0.46372621278798853,2720953089351.0205,57884490000.0,11.248360075417281,10.74,245833249.0422221,397634802.83827573,85990076.32310252,4500000.0,552977975.5573953,4602.254662480043,995.2555129988717,1133.59,1134.098360075417
2005-12-08,-0.46823384513404753,2720670740002.6675,57884490000.0,11.243852443071223,10.74,-249407000.4087485,57547108.11705898,85989456.06142062,4500000.0,-282349348.35311013,666.05449209559,995.2483340442201,1133.59,1134.0938524430712
2005-12-09,-0.4756297406808161,2720207475448.729,57884490000.0,11.236456547524455,10.72,-372776115.6,0.0,85988438.33849914,4500000.0,-463264553.93849915,0.0,995.23655484374,1133.57,1134.0864565475244
2005-12-10,-0.4812604853156695,2719854776524.6953,57884490000.0,11.230825802889601,10.71,-307158334.49083376,44947073.97670525,85987663.5194121,4500000.0,-352698924.0335406,520.2207636192737,995.2275870302327,1133.56,1134.0808258028894
2005-12-11,-0.4808388214381206,2719881188732.2383,57884490000.0,11.23124746676715,10.69,-83442612.7596377,200342541.88575172,85987721.58308494,4500000.0,26412207.543029085,2318.7794199739783,995.228259063483,1133.54,1134.081247466767
2005-12-12,-0.48690382178145075,2719501288872.7925,57884490000.0,11.22518246642382,10.69,-324073414.07712746,34660441.63508314,85986887.00359641,4500000.0,-379899859.44564074,401.16251892457336,995.2185995786622,1133.54,1134.0751824664237
2005-12-13,-0.48833205138479713,2719411827340.253,57884490000.0,11.223754236820474,10.7,-155135640.02564445,156160797.98382172,85986690.49789265,4500000.0,-89461532.53971538,1807.4166433312698,995.2163252070908,1133.55,1134.0737542368204
2005-12-14,-0.49520347510166,2718981414684.614,57884490000.0,11.216882813103611,10.7,-355021113.1934625,15094202.496808331,85985744.94254941,4500000.0,-430412655.63920355,174.70141778713347,995.205381279507,1133.55,1134.0668828131036
2005-12-15,-0.5023730707698296,2718532325116.2,57884490000.0,11.209713217435441,10.69,-371189826.22955096,12585016.169093901,85984758.3530695,4500000.0,-449089568.41352654,145.65990936451274,995.1939624197859,1133.54,1134.0597132174353
2005-12-16,-0.5103136319837858,2718034943761.16,57884490000.0,11.201772656221484,10.7,-407182600.4816982,284911.10896583897,85983665.6672577,4500000.0,-497381355.03999007,3.2975822796972105,995.1813155932604,1133.55,1134.0517726562214
2005-12-17,-0.51752663884709,2717583134999.674,57884490000.0,11.19455964935818,10.69,-361537495.65936536,211407.27227119112,85982673.09930533,4500000.0,-451808761.4863995,2.446843429064712,995.1698275382562,1133.54,1134.044559649358
2005-12-18,-0.5239657710251953,2717179800247.667,57884490000.0,11.188120517180074,10.67,-318138533.2356622,5285568.252494387,85981787.02366948,4500000.0,-403334752.0068373,61.17555847794429,995.1595720332116,1133.52,1134.03812051718
2005-12-19,-0.5282333339349788,2716912488383.2285,57884490000.0,11.183852954270291,10.68,-229765320.77551433,52934656.11743691,85981199.78022848,4500000.0,-267311864.4383059,612.6696309888531,995.152775234126,1133.53,1134.0338529542703
2005-12-20,-0.5321452633897985,2716667452708.7173,57884490000.0,11.179941024815472,10.68,-230092679.85199293,75537666.81588393,85980661.47495316,4500000.0,-245035674.51106215,874.2785511097677,995.1465448489948,1133.53,1134.0299410248153
2005-12-21,-0.537615836211317,2716324786636.447,57884490000.0,11.174470451993953,10.68,-267166387.79694143,14980224.206897981,85979908.68035558,4500000.0,-342666072.27039903,173.3822246168748,995.1378319485599,1133.53,1134.024470451994
2005-12-22,-0.5393470266108836,2716216348227.175,57884490000.0,11.172739261594387,10.69,-132208462.9037998,114249724.10016906,85979670.46825863,4500000.0,-108438409.27188937,1322.3347696778826,995.1350748641046,1133.54,1134.0227392615943
2005-12-23,-0.5425861717714136,2716013454456.104,57884490000.0,11.169500116433857,10.68,-188710574.326079,76296027.99814165,85979224.74286269,4500000.0,-202893771.07080007,883.0558796081209,995.1299160053552,1133.53,1134.0195001164338
2005-12-24,-0.548463302758123,2715645322368.818,57884490000.0,11.163622985447148,10.64,-290197925.0394606,12544253.750998594,85978415.99779813,4500000.0,-368132087.2862601,145.18812211803927,995.1205555300709,1133.49,1134.013622985447
2005-12-25,-0.5511824868109424,2715474997953.156,57884490000.0,11.160903801394328,10.63,-160545901.05753642,80699527.2178739,85978041.82257038,4500000.0,-170324415.6622329,934.0223057624295,995.1162247982683,1133.48,1134.0109038013943
2005-12-26,-0.551004183734783,2715486166512.057,57884490000.0,11.161082104470488,10.62,-46616794.737922825,148263420.01501969,85978066.37572135,4500000.0,11168558.901375517,1716.0118057293946,995.1165089782563,1133.4699999999998,1134.0110821044705
2005-12-27,-0.552265247052108,2715407175951.4834,57884490000.0,11.159821041153162,10.61,-137112560.88517737,148599893.16612792,85977892.85473779,4500000.0,-78990560.57378724,1719.9061709042585,995.1145006335393,1133.4599999999998,1134.0098210411531
2005-12-28,-0.5549602237632456,2715238367836.7583,57884490000.0,11.157126064442025,10.63,-214430627.9624554,136100035.2470068,85977522.00958312,4500000.0,-168808114.7250317,1575.231889432949,995.110208444249,1133.48,1134.007126064442
2005-12-29,-0.5613651434833105,2714837176086.773,57884490000.0,11.15072114472196,10.63,-334599396.81776434,23884287.463280294,85976640.63067779,4500000.0,-401191749.9851618,276.4385123064849,995.1000072995114,1133.48,1134.0007211447219
2005-12-30,-0.5649123111308612,2714614988384.474,57884490000.0,11.14717397707441,10.63,-244467570.1977509,112756020.40999772,85976152.51101351,4500000.0,-222187702.29876667,1305.0465325231216,995.0943577663601,1133.48,1133.9971739770742
2005-12-31,-0.5720844615025312,2714165738794.3887,57884490000.0,11.14000182670274,10.64,-359096351.8750546,321927.33847982157,85975165.54890157,4500000.0,-449249590.08547634,3.726010862034972,995.0829345937682,1133.49,1133.9900018267026
2006-01-01,-0.5783512014206444,2713773202359.221,57884490000.0,11.133735086784625,10.6,-329326973.45922285,12543380.330522327,71252842.03887182,4500000.0,-392536435.1675724,145.17801308474915,824.6856717462016,1133.4499999999998,1133.9837350867845
2006-01-02,-0.5851615035837903,2713346618239.1733,57884490000.0,11.12692478462148,10.59,-351358854.3,0.0,70725265.74804975,4500000.0,-426584120.04804975,0.0,818.5794646765017,1133.4399999999998,1133.9769247846214
2006-01-03,-0.5919541534986117,2712921139821.7275,57884490000.0,11.120132134706658,10.57,-350780009.4,0.0,70198408.04555754,4500000.0,-425478417.44555753,0.0,812.4815746013605,1133.4199999999998,1133.9701321347065
2006-01-04,-0.5970447252645198,2712602276278.631,57884490000.0,11.115041562940752,10.58,-268370254.42787856,23810124.91807212,69803413.58679424,4500000.0,-318863543.0966007,275.5801495147236,807.9098794767851,1133.4299999999998,1133.9650415629408
2006-01-05,-0.6007605929446436,2712369521533.457,57884490000.0,11.111325695260627,10.6,-209386572.46193457,50646785.31180547,69514958.023887,4500000.0,-232754745.17401606,586.1896448125633,804.571273424618,1133.4499999999998,1133.9613256952605
2006-01-06,-0.6058897890163037,2712048238638.752,57884490000.0,11.106196499188966,10.58,-259282585.14745477,11619690.442583857,69120000.0,4500000.0,-321282894.70487094,134.48715790027612,800.0,1133.4299999999998,1133.9561964991888
2006-01-07,-0.6085099052290908,2711884119640.4634,57884490000.0,11.103576382976179,10.59,-161967039.84225956,71468041.55387624,69120000.0,4500000.0,-164118998.2883833,827.1764068735675,800.0,1133.4399999999998,1133.953576382976
2006-01-08,-0.6094339272224663,2711826240694.7856,57884490000.0,11.102652360982804,10.59,-102197098.26175408,117938152.5839483,69120000.0,4500000.0,-57878945.67780578,1365.0249141660684,800.0,1133.4399999999998,1133.9526523609827
2006-01-09,-0.6129636131366961,2711605148014.358,57884490000.0,11.099122675068575,10.59,-194635536.48652935,47162856.05855754,69120000.0,4500000.0,-221092680.4279718,545.8663895666382,800.0,1133.4399999999998,1133.9491226750686
2006-01-10,-0.6111190137554164,2711720690142.307,57884490000.0,11.100967274449854,10.59,2344677.197884056,186817450.75113747,69120000.0,4500000.0,115542127.94902152,2162.2390133233503,800.0,1133.4399999999998,1133.9509672744498
2006-01-11,-0.6025293542220829,2712258729757.257,57884490000.0,11.109556933983187,10.57,248179295.9029086,363738058.1556752,69377739.1088558,4500000.0,538039614.9497279,4209.931228653648,802.9830915376829,1133.4199999999998,1133.959556933983
2006-01-12,-0.5947399356223574,2712746643832.0586,57884490000.0,11.117346352582913,10.6,187733361.8249517,374665230.5036145,69984517.52656953,4500000.0,487914074.80199665,4336.403130828871,810.0059898908511,1133.4499999999998,1133.9673463525828
2006-01-13,-0.5957569148937802,2712682942222.7593,57884490000.0,11.11632937331149,10.6,-130218848.29930837,140923652.4860872,69906413.4860799,4500000.0,-63701609.29930107,1631.0607926630462,809.1020079407396,1133.4499999999998,1133.9663293733115
2006-01-14,-0.5940987413823834,2712786806995.7607,57884490000.0,11.117987546822887,10.59,-41983386.859429404,220384650.6671452,70036490.80627596,4500000.0,103864773.00143981,2550.748271610477,810.6075324800458,1133.4399999999998,1133.9679875468228
2006-01-15,-0.5898947112521518,2713050139290.099,57884490000.0,11.122191576953119,10.57,64258355.00518936,273938881.0153228,70364941.68189867,4500000.0,263332294.3386135,3170.5889006403104,814.4090472441976,1133.4199999999998,1133.972191576953
2006-01-16,-0.5749065845411276,2713988966480.291,57884490000.0,11.137179703664144,10.57,482497035.24119496,532363569.42120636,71533414.47049756,4500000.0,938827190.1919037,6161.615386819518,827.933037852981,1133.4199999999998,1133.987179703664
2006-01-17,-0.5646341359546003,2714632412738.0405,57884490000.0,11.14745215225067,10.63,328176772.34934765,392105678.1115857,72336192.71128836,4500000.0,643446257.749645,4538.260163328538,837.2244526769487,1133.48,1133.9974521522506
2006-01-18,-0.5681049026352276,2714415010644.142,57884490000.0,11.143981385570044,10.63,-219004242.957198,78172117.09544691,72069968.03686878,4500000.0,-217402093.89861986,904.7698737898949,834.1431485748701,1133.48,1133.99398138557
2006-01-19,-0.571982343112522,2714172135292.2974,57884490000.0,11.140103945092749,10.62,-238978539.43090653,72374937.78137803,71771750.19510134,4500000.0,-242875351.84462982,837.6728909881716,830.6915531840432,1133.4699999999998,1133.9901039450926
2006-01-20,-0.5790127375943805,2713731765016.2383,57884490000.0,11.13307355061089,10.61,-381386661.0314302,16744068.20806718,71227683.23556063,4500000.0,-440370276.0589236,193.7970857415183,824.3944818930628,1133.4599999999998,1133.9830735506107
2006-01-21,-0.5859731387528101,2713295778986.2183,57884490000.0,11.126113149452461,10.61,-369212944.8815162,8415304.329434216,70688389.46799688,4500000.0,-435986030.0200789,97.39935566474787,818.1526558795935,1133.4599999999998,1133.9761131494524
2006-01-22,-0.5937868613260592,2712806342557.649,57884490000.0,11.118299426879211,10.61,-416477692.00166714,1623252.0627714663,70081988.63045637,4500000.0,-489436428.5693521,18.78763961541049,811.1341276673191,1133.4599999999998,1133.9682994268792
2006-01-23,-0.6017081466335193,2712310168608.009,57884490000.0,11.11037814157175,10.58,-422362809.25765693,155319.20332531474,69466459.58602576,4500000.0,-496173949.6403574,1.797675964413365,804.0099489123352,1133.4299999999998,1133.9603781415717
2006-01-24,-0.609712647024628,2711808782226.9087,57884490000.0,11.102373641180643,10.6,-427766381.09999996,0.0,69120000.0,4500000.0,-501386381.09999996,0.0,800.0,1133.4499999999998,1133.9523736411807
2006-01-25,-0.6176617007853297,2711310868915.2085,57884490000.0,11.09442458741994,10.61,-424293311.7,0.0,69120000.0,4500000.0,-497913311.7,0.0,800.0,1133.4599999999998,1133.94442458742
2006-01-26,-0.6252873158685709,2710833215175.0083,57884490000.0,11.0867989723367,10.57,-404033740.2,0.0,69120000.0,4500000.0,-477653740.2,0.0,800.0,1133.4199999999998,1133.9367989723366
2006-01-27,-0.6323492235425314,2710390870973.7085,57884490000.0,11.079737064662739,10.57,-368724201.3,0.0,69120000.0,4500000.0,-442344201.3,0.0,800.0,1133.4199999999998,1133.9297370646627
2006-01-28,-0.638505502919635,2710005253572.6084,57884490000.0,11.073580785285635,10.57,-311997401.09999996,0.0,69120000.0,4500000.0,-385617401.09999996,0.0,800.0,1133.4199999999998,1133.9235807852856
2006-01-29,-0.6402944676070468,2709893196293.989,57884490000.0,11.071791820598223,10.57,-119928576.70097803,81491298.08136101,69120000.0,4500000.0,-112057278.61961702,943.1863203861228,800.0,1133.4199999999998,1133.9217918205982
2006-01-30,-0.6438467484567659,2709670688310.621,57884490000.0,11.068239539748504,10.53,-205460007.8354124,56572024.467631996,69120000.0,4500000.0,-222507983.36778042,654.7688017087037,800.0,1133.3799999999999,1133.9182395397484
2006-01-31,-0.6412274803811028,2709834754183.245,57884490000.0,11.070858807824168,10.55,44992393.75618184,192693478.8678676,69120000.0,4500000.0,164065872.62404943,2230.2485980077267,800.0,1133.3999999999999,1133.920858807824
2006-02-01,-0.645091651927898,2709592709971.473,57884490000.0,11.066994636277373,10.57,-197565141.37604505,29140929.60413005,69120000.0,4500000.0,-242044211.771915,337.27927782557924,800.0,1133.4199999999998,1133.9169946362772
2006-02-02,-0.6520183756512854,2709158833430.671,57884490000.0,11.060067912553984,10.57,-368503203.12159264,8246662.3194204,69120000.0,4500000.0,-433876540.80217224,95.44748054884722,800.0,1133.4199999999998,1133.9100679125538
2006-02-03,-0.656998554744494,2708846884670.5044,57884490000.0,11.055087733460777,10.55,-288536471.0958653,50207710.92959398,69120000.0,4500000.0,-311948760.1662713,581.1077653888192,800.0,1133.3999999999999,1133.9050877334607
2006-02-04,-0.6644763121466375,2708378492448.7046,57884490000.0,11.047609976058633,10.57,-394772221.8,0.0,69120000.0,4500000.0,-468392221.8,0.0,800.0,1133.4199999999998,1133.8976099760584
2006-02-05,-0.672222061595827,2707893313724.8047,57884490000.0,11.039864226609444,10.56,-411558723.9,0.0,69120000.0,4500000.0,-485178723.9,0.0,800.0,1133.4099999999999,1133.8898642266095
2006-02-06,-0.6792192815343279,2707455021437.8047,57884490000.0,11.032867006670942,10.52,-364672287.0,0.0,69120000.0,4500000.0,-438292287.0,0.0,800.0,1133.37,1133.882867006671
2006-02-07,-0.6856712762736955,2707050880999.905,57884490000.0,11.026415011931576,10.52,-330520437.9,0.0,69120000.0,4500000.0,-404140437.9,0.0,800.0,1133.37,1133.8764150119314
2006-02-08,-0.6910093994263344,2706716511318.0283,57884490000.0,11.021076888778936,10.53,-266479575.70427263,5729893.827641016,69120000.0,4500000.0,-334369681.8766316,66.31821559769695,800.0,1133.3799999999999,1133.8710768887788
2006-02-09,-0.6966666591296811,2706362151541.5283,57884490000.0,11.01541962907559,10.52,-280739776.49999994,0.0,69120000.0,4500000.0,-354359776.49999994,0.0,800.0,1133.37,1133.8654196290754
2006-02-10,-0.7018711046845743,2706036155165.1284,57884490000.0,11.010215183520696,10.51,-252376376.4,0.0,69120000.0,4500000.0,-325996376.4,0.0,800.0,1133.36,1133.8602151835205
2006-02-11,-0.7057804640691917,2705791280474.829,57884490000.0,11.00630582413608,10.51,-183354416.8271848,12099726.52771821,69120000.0,4500000.0,-244874690.29946658,140.04313110784966,800.0,1133.36,1133.856305824136
2006-02-12,-0.7064850075637208,2705747149236.677,57884490000.0,11.00560128064155,10.5,-42085681.31419372,71574443.16196346,69120000.0,4500000.0,-44131238.152230255,828.4079069671698,800.0,1133.35,1133.8556012806414
2006-02-13,-0.6762188974865708,2707642959675.809,57884490000.0,11.0358673907187,10.53,1208964660.3672354,760465778.7651957,69120000.0,4500000.0,1895810439.132431,8801.687254226803,800.0,1133.3799999999999,1133.8858673907187
