candidate_index,days_above_high_threshold,days_below_low_threshold,min_level_m,max_level_m,mean_level_m,mean_outflow_m3s,std_outflow_m3s,mean_abs_ramp_m3s_day,monthly_q_min_m3s,monthly_q_max_m3s,wet_minus_dry_mean_m3s,seasonal_spread_gap_m3s,natural_band_penalty_m3s,realized_monthly_target_rmse_m3s,realized_high_violation_m,realized_low_violation_m,realized_is_band_feasible,realized_is_guardrail_feasible,emergency_high_release_days,emergency_low_release_days,high_water_buffer_m,low_water_buffer_m,dry_protective_q_min_m3s,excess_low_days_vs_observed,selection_score
71,238,83,11.002405470289137,12.303642260148285,11.63708398385496,1071.734887384214,201.72946962340947,3.7000275717802125,923.9971774083591,1218.3183271550338,265.08493961571196,179.9792367990949,92.63947690170846,96.54429703818684,0.15364226014828475,0.1475945297108634,False,True,1784,1724,0.05829106068439478,0.7846619332786287,675.9330649976603,0,0.43229896670818635
72,290,136,11.004187930218299,12.338137865069482,11.603497658303848,1068.365372525692,179.66564663386416,3.6306281168351924,947.4266270355213,1199.3940268916479,221.65152773031718,136.54582491370013,32.57337296447872,76.87959806365375,0.18813786506948205,0.14581206978170158,False,True,1685,1133,0.08714850538266905,0.5641076856886343,683.6326314083387,0,0.4409398928517483
73,301,149,11.002900239828424,12.344165603833988,11.593145538184249,1067.7765857693523,173.64466435488862,3.5540692612361267,951.9859572093424,1194.6287158799257,211.12991299803605,126.024210181419,28.01404279065764,72.2509235981737,0.19416560383398718,0.14709976017157622,False,True,1602,857,0.054455229854463244,0.5113181921220102,676.8384101736342,0,0.4396425331815963
74,297,150,11.001636471776207,12.341733242066349,11.593458321385816,1068.0141777505955,175.43278694147267,3.501868939537901,952.0147896865544,1197.0769927932163,211.68137758416867,126.57567476755162,27.985210313445577,72.85569275676875,0.19173324206634845,0.1483635282237934,False,True,1602,869,0.08095281407088156,0.5097985841824677,684.1403101348524,0,0.4343326604689488
75,248,92,11.000709169840704,12.308452204382764,11.630237587963292,1071.2650542386918,198.4697553814361,3.700139649778979,928.1255842249473,1214.7418495349996,257.00330464297065,171.8976018263536,81.35811484505189,92.85712346429732,0.15845220438276364,0.14929083015929656,False,True,1758,1650,0.057210903420610235,0.7427652498865253,687.9506206090875,0,0.4345536686040339
76,297,149,11.001582663440539,12.341728814931122,11.593749724747104,1068.0146101911357,174.552132649553,3.5613709850920765,951.4811236278811,1195.50417946407,212.5767205529993,127.47101773638224,28.51887637211894,72.9048153149641,0.19172881493112115,0.14841733655946143,False,True,1616,893,0.06252999783704938,0.5171663722375068,678.3988817055512,0,0.43720145661938903
77,246,92,11.000760254027682,12.307538729369348,11.630118763652327,1071.3542820588127,198.8211507306633,3.7217237465739728,927.5326787265639,1215.7444362543956,258.2026838582907,173.09698104167364,83.95619378222739,93.45349601328428,0.15753872936934776,0.14923974597231826,False,True,1769,1655,0.10672490647737295,0.7427947164230874,687.9506206090875,0,0.43500293248033284
78,290,141,11.000752217494789,12.33748736005037,11.598378333760767,1068.4289135574606,178.0531371867304,3.5640249503842485,949.2082210222604,1199.0379399553817,218.43688611223843,133.33118329562137,30.79177897773957,75.60189628695919,0.18748736005036903,0.14924778250521165,False,True,1671,1055,0.10024925351234036,0.543046337087738,683.550950874487,0,0.4365848285800276
79,258,94,11.000397758673115,12.315136200266329,11.626080302488154,1070.6121645881115,193.81341097757473,3.5178548791992563,930.4266753587353,1210.084330454132,251.4816978063718,166.37599498975476,69.74198554952864,90.14789616469163,0.16513620026632836,0.14960224132688538,False,True,1775,1532,0.05605399323199166,0.7186896198045721,675.5206125965731,0,0.43414403453369355
80,238,82,11.001976561212144,12.302494802781261,11.637894370260964,1071.846970493214,202.32937385225,3.726683039717375,923.313298514212,1218.6209711602285,266.5775696250349,181.47186680841787,93.92864380624496,97.12524864853786,0.15249480278126093,0.14802343878785607,False,True,1801,1728,0.13281982145804871,0.7850513156647944,675.6659686836663,0,0.43446420216254955
81,275,124,11.00064134496425,12.326957049502276,11.61168507289714,1069.4575094593752,184.90580946997125,3.599800365748871,941.434866059652,1201.4765371184549,232.75447754992888,147.64877473331183,41.51820817725775,81.58565458500723,0.17695704950227586,0.14935865503574952,False,True,1733,1298,0.06388122044565307,0.6170917062046409,678.4009798965335,0,0.4337866443039927
82,295,147,11.00093725640533,12.33996274640008,11.59517252918995,1068.1871189547733,176.46777563652577,3.550103039310917,950.41152040121,1198.2584925842382,215.19789022845487,130.0921874118378,29.588479598789945,74.3103490781114,0.18996274640007904,0.14906274359467098,False,True,1638,978,0.09173263770473415,0.5267842844389771,683.9506555840476,0,0.4380204204452075
83,238,82,11.001956713009156,12.302377189305114,11.63737662276852,1071.8584589236061,202.13420539988613,3.708077464138909,923.6950525182702,1218.763863858267,265.8285782336079,180.72287541699086,93.83267519826393,96.89412387834638,0.15237718930511335,0.1480432869908448,False,True,1785,1725,0.05965832466385737,0.7869640062745035,674.63420167853,0,0.43292752158175335
84,280,128,11.000124494030233,12.33265923481384,11.607549855179988,1068.9005226149204,183.2010860490265,3.584287110177319,943.0045269184214,1203.5970227947744,229.28623165166562,144.18052883504856,44.1895186711273,80.28841468217159,0.1826592348138405,0.14987550596976718,False,True,1741,1268,0.21593146619720371,0.5946711694426638,683.2920176314541,0,0.4411578520016691
85,263,91,11.002390627080095,12.319378013389787,11.625916184531315,1070.1978262287873,191.96213383610902,3.4788185413901376,931.3181129163944,1207.9976357455075,249.2015826241751,164.09587980755805,64.67715857462065,88.99953999002126,0.16937801338978709,0.14760937291990572,False,True,1779,1464,0.0542177582648691,0.7118706979901954,667.4253560019131,0,0.4352414881306484
86,269,115,11.000041644700952,12.324419875733025,11.615263838851948,1069.705339428876,187.05675546829582,3.5572517491770252,938.0336226901182,1203.8547075604135,238.2878629962628,153.18216017964573,49.67579243070884,84.08943269186705,0.1744198757330242,0.14995835529904866,False,True,1752,1344,0.10652194392442833,0.6430782868369189,678.168627958807,0,0.43302245831078645
87,290,138,11.001986878231687,12.337788112691424,11.600510334126444,1068.3995361774887,178.72218566921575,3.581136560751174,948.5390641422758,1199.325745785897,220.07801359358984,134.9723107769728,31.460935857724166,76.2611687435331,0.1877881126914236,0.14801312176831338,False,True,1679,1089,0.09998873899512432,0.5531327582868302,683.9105188797047,0,0.43837018201845324
88,262,117,11.000230452648115,12.315508788123283,11.614876575329186,1070.5757703772283,191.15421941857724,3.9449851743754345,937.4042729578346,1210.759128464337,240.6709885013754,155.56528568475835,64.1139839708394,85.77652419254886,0.16550878812328307,0.14976954735188563,False,True,1694,1376,0.057035295489393775,0.64883947669975,688.7493793338093,0,0.43843229289442875
89,235,84,11.00108965441862,12.301122834079184,11.637315982059302,1071.9809837664573,202.2272554018348,3.735357274071142,923.2123294591497,1218.7212445391817,266.889091273885,181.78338845726796,94.23015961921374,97.30597872647753,0.15112283407918348,0.14891034558138116,False,True,1801,1725,0.10571851337525705,0.7868635447973067,672.5242250355179,0,0.4317853200655615
90,247,92,11.00116789169058,12.307996613417973,11.630326132469628,1071.3095561550624,198.76749768793624,3.721524699891996,927.6450051693586,1215.6433636186348,257.9498288513207,172.84412603470366,83.64172206791102,93.33154728865892,0.1579966134179731,0.14883210830942062,False,True,1769,1655,0.10672490647737295,0.7427947164230874,688.779764858272,0,0.435774213072655
91,246,89,11.001852074628784,12.307274656729735,11.632128338581468,1071.3800765530555,199.73070734317608,3.724895248273195,927.1779745271178,1216.1138460560896,259.01052383485626,173.9048210182392,85.04971758506144,93.8165801591658,0.15727465672973473,0.1481479253712159,False,True,1766,1685,0.08619289100738356,0.7505829655339349,689.8602792487357,0,0.43559797796848015
92,232,84,11.000487851233945,12.29963198733781,11.63749381158061,1072.1266089919807,202.92146957975075,3.7367073756660325,923.214812061312,1219.3599369163346,267.30797964573753,182.20227682912048,95.50506177135719,97.54202911426358,0.14963198733780914,0.14951214876605512,False,True,1796,1730,0.1084268742046846,0.7877475494286136,675.4591940755854,0,0.42910503420348184
93,246,92,11.00010281289177,12.307295956648776,11.629967116696916,1071.3779959867209,198.75386211742384,3.71693782922394,927.9900323152515,1215.171841111116,257.4575750685201,172.35187225190305,82.35364990698054,93.09600248256938,0.15729595664877571,0.1498971871082304,False,True,1757,1651,0.061230733464604656,0.7427652498865253,687.9506206090875,0,0.4334027865036729
94,263,117,11.001640937767172,12.317794264913271,11.615581131757397,1070.3525260531753,190.66389230078278,3.929602034360354,937.3519132664992,1209.9088896762444,240.3377328732064,155.23203005658934,62.465866085989546,85.5543229989893,0.16779426491327065,0.1483590622328279,False,True,1697,1377,0.056965214339896354,0.6495402314172704,688.4411014908652,0,0.43879053251503536
95,254,83,11.002664172526494,12.313756039830398,11.631530452879842,1070.7469780261195,194.75652680196018,3.613223022115179,926.9963866122918,1210.9581044011247,257.12671973451904,172.021016917902,74.9198221899577,92.44156834942422,0.16375603983039788,0.1473358274735066,False,True,1822,1564,0.10531495636931087,0.7505829655339349,653.8516514626732,0,0.43817818964132493
96,295,144,11.00114589897938,12.340016372940621,11.597017181788924,1068.1818807389307,176.90013592347628,3.525008534648151,950.0576432032135,1197.9754155685448,216.03287238418181,130.92716956756476,29.9423567967865,74.58119020773991,0.19001637294062057,0.14885410102062124,False,True,1667,1008,0.10733698589039606,0.532099095912356,684.4096928718692,0,0.43931677365090277
97,302,157,11.00206270888515,12.34621540675392,11.589613644788777,1067.5763619607753,171.95968844775567,3.431083295464178,954.070893743232,1193.902758080227,206.90189736117475,121.7961945445577,25.929106256768023,70.60456938123635,0.1962154067539199,0.1479372911148502,False,True,1564,688,0.05823413620254428,0.4858485645708952,678.5878310914252,0,0.43241417209996913
98,263,92,11.003023892906254,12.320959304470293,11.625762132005221,1070.0433664417137,191.38032045491917,3.4698142192995345,931.6194767079062,1207.407970778655,248.46167479299606,163.355971976379,63.19646484940381,88.6225826335712,0.1709593044702924,0.14697610709374587,False,True,1781,1455,0.06597401374517385,0.7088316771516096,666.577082955976,0,0.43455683286041646
99,306,154,11.004680743625654,12.347346604065853,11.591894905788706,1067.4658671264963,173.8422335473339,3.4504588707862256,953.6552671270545,1195.9810468808785,207.49416968767866,122.38846687106161,26.344732872945542,71.20616274347766,0.19734660406585292,0.1453192563743464,False,True,1547,763,0.05893657550484609,0.4911268028182042,683.9088434164192,0,0.4371658115666429
100,258,106,11.000206528945652,12.313414834913418,11.62035375159933,1070.7803067658244,194.03324407398674,3.8562512556301107,933.2848108990352,1213.6247456268468,247.34055758087538,162.23485476425833,73.96468035465841,88.75598236287756,0.1634148349134179,0.14979347105434826,False,True,1739,1495,0.10700462647779667,0.6836556849178153,692.4065946152682,0,0.4414831785729267
101,234,85,11.000233762354766,12.300885951332004,11.636604828487336,1072.0041223644848,202.28288391560866,3.7349369624641757,923.1864548064225,1219.1086830045565,267.1221569724635,182.01645415584642,95.0309112026905,97.40357859957484,0.150885951332004,0.14976623764523467,False,True,1799,1729,0.13281982145804871,0.7850513156647944,675.4869686566034,0,0.4314251703230492
102,288,146,11.001086493576578,12.334981043621337,11.596397367020533,1068.6737293961032,180.26015889153803,3.6298017976038066,950.121182629976,1202.9322738284466,216.8995579995286,131.79385518291156,35.743365026917104,75.66211195563416,0.18498104362133638,0.1489135064234226,False,True,1549,1026,0.05957638016760984,0.5331747361942154,687.9407429503838,0,0.4316836829340256
103,263,91,11.00394608197939,12.320992858847589,11.627193336456534,1070.0400888655379,192.1041702877331,3.5023916912901307,930.857897868108,1207.7498986434616,249.60074289186366,164.4950400752466,64.64189941881523,89.105484994425,0.17099285884758864,0.14605391802061085,False,True,1783,1484,0.10724948054521917,0.7118706979901954,668.3005719911288,0,0.4366318460122242
104,254,91,11.003437662800742,12.311454232107357,11.629129113247007,1070.9718175482103,197.6069400268343,3.7775841025802652,929.1867032200906,1214.6924669864695,254.64674965729762,169.54104684068056,80.19823075284842,91.87907337772086,0.16145423210735643,0.14656233719925815,False,True,1754,1631,0.10717739272055325,0.727975936531241,692.4065946152682,0,0.44109824212932447
105,254,87,11.002052843646524,12.313953526996757,11.629543135750014,1070.7276875703226,195.53429376367671,3.5914183431681197,927.7995543777522,1212.0455545468874,255.96836494600518,170.86266212938813,76.29155471602257,92.1560331275531,0.1639535269967567,0.14794715635347622,False,True,1783,1594,0.10989110758461798,0.7376813551467221,672.3641491653209,0,0.4369326540552184
106,290,138,11.002020089237902,12.33788068534485,11.600487991860167,1068.390493723207,178.69659269103502,3.5796272895304044,948.5547755393056,1199.3178290845735,220.02710908605218,134.92140626943512,31.445224460694362,76.24099246247938,0.18788068534484914,0.14797991076209804,False,True,1679,1089,0.1003498592067235,0.5529440887201753,684.0055995547108,0,0.43833914795164514
107,234,84,11.00047988222954,12.300795171313762,11.636528042608214,1072.0129897149973,201.94105876694084,3.705407795025287,923.9567092916101,1218.669859996548,265.53273902252477,180.4270362059077,93.38301070148589,96.7524849286496,0.15079517131376186,0.14952011777046081,False,True,1789,1721,0.060491888140610475,0.7846619332786287,672.3346714350679,0,0.42868380003107365
108,283,137,11.003845653308302,12.331870679007746,11.602985598884533,1068.9775483841734,183.86547496395858,3.75617387527523,946.8090274488688,1206.5027218436849,223.59634887121626,138.4906460545992,46.19641623850089,78.51423567759873,0.181870679007746,0.14615434669169858,False,True,1564,1161,0.05049079866034312,0.5685856386108092,688.7521882085659,0,0.4373183153147083
109,280,140,11.000679226336894,12.327755888855954,11.601860465033399,1069.3794791979242,184.49614876044316,3.768425879712834,946.725306460082,1207.2730336700954,224.51446644908344,139.4087636324664,47.820760880108764,78.98141055821874,0.17775588885595361,0.14932077366310637,False,True,1576,1162,0.05669162627093571,0.5685856386108092,688.7521882085659,0,0.43560477309451984
110,274,114,11.000727571244019,12.326747084889337,11.61535505491583,1069.4780187064064,186.19952184441476,3.493806537369478,938.4301003910571,1202.3855291864943,237.31222356819683,152.20652075157977,46.340957981931524,83.55029912937049,0.1767470848893371,0.14927242875598168,False,True,1736,1329,0.10611500157396928,0.6405918448737425,675.4214142466076,0,0.43400905684175384
111,283,137,11.003093173526556,12.330856775767195,11.60271115913236,1069.076585987427,183.9701207559705,3.7624033917412403,946.7659676786735,1206.6088973464962,223.85367321646174,138.7479703998447,46.45182701431884,78.62001364316234,0.18085677576719483,0.14690682647344389,False,True,1566,1160,0.05049079866034312,0.5685856386108092,687.9230439593815,0,0.43753441963442863
112,276,121,11.00115118203292,12.327432666749361,11.612117561574816,1069.411051384962,185.0368026029982,3.606006866147194,940.7976645519694,1201.8372252558038,233.60710397264597,148.50140115602892,42.87678595963814,81.97288233217331,0.1774326667493611,0.14884881796707994,False,True,1733,1301,0.06388122044565307,0.6214830588537134,678.5912018310904,0,0.435893725415386
113,301,163,11.000428332018046,12.345583013243896,11.587326446743472,1067.6381338686667,171.04910959581278,3.3794672382236235,955.4776381194094,1193.0196327195154,204.40508468122027,119.29938186460322,24.52236188059055,69.59812730887957,0.19558301324389582,0.1495716679819541,False,True,1550,602,0.05426878913755738,0.46637184060919296,676.6590295472662,0,0.42718989900101617
114,267,102,11.00437500251701,12.32123763192131,11.622661061411522,1070.0161795440313,191.9622598172174,3.7311803366076384,933.366218768269,1209.5135383572933,245.76572833038574,160.6600255137687,65.6608579463176,87.71636128987359,0.17123763192130959,0.14562499748299018,False,True,1752,1485,0.11522863499840559,0.6842880369185163,687.9439494344897,0,0.44468037610728417
115,280,118,11.003086898801701,12.331776158186972,11.61273472032964,1068.9867811345769,184.12835287221768,3.581003989068499,941.0146028339042,1201.06295342949,232.4611599053918,147.35545708877476,41.11130402507604,81.42739281788774,0.18177615818697213,0.14691310119829915,False,True,1728,1300,0.11267488908118913,0.6168349738689264,678.2868159319457,0,0.4389210822742386
116,283,137,11.003514758076163,12.331448560769918,11.602842187009761,1069.0187806999309,183.8895949184612,3.757673614266451,946.8286276331602,1206.5357072237985,223.647355385604,138.54165256898693,46.24278681443673,78.53437558492965,0.18144856076991722,0.1464852419238376,False,True,1564,1159,0.05049079866034312,0.568574264943931,688.7521882085659,0,0.43728159261942884
117,291,141,11.001436176602416,12.338503361646197,11.598640341132516,1068.329670987818,177.85190460506115,3.5595708922990736,949.2137719200036,1198.7560164360152,218.23721122968402,133.13150841306697,30.786228079996363,75.49134500654874,0.1885033616461964,0.14856382339758412,False,True,1671,1054,0.10024925351234036,0.543046337087738,683.550950874487,0,0.43754830389946014
118,277,126,11.001036512131952,12.328687106938542,11.609451324936401,1069.2885182429507,183.7612448442349,3.6644098734644386,942.0619258762665,1201.4182264195179,231.52671817263774,146.4210153560207,40.77452696276919,81.09108481521982,0.17868710693854162,0.14896348786804836,False,True,1723,1288,0.06388122044565307,0.6096167217265392,678.5912018310904,0,0.4368576800282537
119,238,83,11.001877923371675,12.302278964696054,11.637925109827714,1071.868053458347,202.35364500779752,3.7270124225809784,923.348148087387,1218.6075627215737,266.54488307721124,181.43918026059418,93.86697735576035,97.10844727941411,0.15227896469605362,0.14812207662832577,False,True,1803,1728,0.13281982145804871,0.7850513156647944,675.4869686566034,0,0.4344506938627286
120,238,83,11.002405470289137,12.303642260148285,11.63708398385496,1071.734887384214,201.72946962340947,3.7000275717802125,923.9971774083591,1218.3183271550338,265.08493961571196,179.9792367990949,92.63947690170846,96.54429703818684,0.15364226014828475,0.1475945297108634,False,True,1784,1724,0.05829106068439478,0.7846619332786287,675.9330649976603,0,0.43229896670818635
121,9,229,10.894980038634191,12.157643986402856,11.592298655945527,1086.2754964336698,223.24472358853507,4.189750362170759,919.23234840201,1252.2946993053433,300.90944151605663,215.80373869943958,165.3570502086767,115.90507592030811,0.007643986402856129,0.25501996136580907,False,False,1796,1729,0.05,0.8,650.0,0,0.24708776107408556
122,0,389,10.848051236447835,12.095719185162373,11.571375415045567,1092.5122251389264,232.8204220434611,4.3649810676346625,917.9276469127662,1267.5250159444988,315.44645206751636,230.3407492508993,197.1223849762314,124.34129346026852,0.0,0.30194876355216493,False,False,1786,1736,0.05,0.8,650.0,0,0.2768821252378643
123,238,108,10.995825730594053,12.30064101526557,11.62046716944241,1072.119669747296,201.55562724787734,4.162706011459972,925.7691289051542,1227.8298849283788,262.67199118335805,177.566288366741,109.89064095160336,96.53557838197764,0.1506410152655704,0.15417426940594758,False,False,1702,1694,0.10829106068439479,0.7346619332786286,695.9330649976603,0,0.44968970444362966
124,0,576,10.803241963068313,12.053297051541799,11.55100997740531,1098.4147431623667,242.16858798939103,4.607583229546077,916.5715295478767,1282.704934482442,329.3111055295311,244.20540271291406,228.83833941700732,132.56124673048654,0.0,0.3467580369316874,False,False,1772,1747,0.05,0.8,650.0,0,0.3196109588611704
125,0,292,10.871312750406453,12.126150515442356,11.581764366008079,1089.4457355189222,228.10035810244364,4.281320485827622,918.5799976573715,1259.9327831069172,308.26922111870476,223.1635183020877,181.28556855646298,120.15716513481141,0.0,0.2786872495935473,False,False,1791,1732,0.05,0.8,650.0,0,0.2561387071290582
126,36,199,10.90927387363599,12.17499243489413,11.599216252938673,1084.6233377595727,223.54641190806854,4.1674874289473305,920.6070565291756,1250.2158607172817,296.4332903461334,211.32758752951634,159.82466490538775,113.65023714535367,0.024992434894128834,0.24072612636400947,False,False,1770,1754,0.05403318695048982,0.8,676.7611048380226,0,0.27001966989271736
127,222,145,10.980155797117362,12.288999217178096,11.60804504997415,1073.8871397022756,220.26558655101985,4.891556488724078,909.9875568396166,1258.0960028820352,293.0734430681799,207.96774025156287,186.2044489244539,113.0949467087965,0.13899921717809605,0.16984420288263813,False,False,1357,1980,0.05,0.8,699.3628519333488,0,0.4902831551436705
128,0,674,10.795118960328423,12.051794919768419,11.524770162294791,1097.0571470068965,234.62865751952347,4.801168001040607,923.0341840078408,1284.1955484057323,314.12162011794453,229.01591730132748,225.3569128036238,126.54064219845513,0.0,0.3548810396715769,False,False,1671,1587,0.07012755700147995,0.710938468390004,650.0,0,0.31507583373110015
129,0,566,10.824142060607969,12.087588690805761,11.53655996802915,1093.4494795429955,232.88034855257655,4.984386447976563,909.6624570358949,1287.3343692298733,331.231343443386,246.12564062676893,245.00628142385176,133.1673126431879,0.0,0.3258579393920318,False,False,1658,1850,0.05,0.8,650.0,0,0.326635658251111
130,90,209,10.925096804268355,12.223404654347814,11.582558130172119,1080.1659039466633,218.31831258109,4.541637061901568,922.7690029126925,1254.8253906984853,281.50416754263654,196.39846472601948,166.88177848427813,108.9697074955203,0.07340465434781329,0.2249031957316454,False,False,1483,1706,0.0736390086266346,0.7108659628551093,690.6710826326839,0,0.3350242900288703
131,123,210,10.932429647185005,12.24230874879501,11.573272253302113,1077.9593417281633,206.4299420079389,4.439240568911466,916.6063512729039,1248.479395289075,287.9658420634165,202.86013924679946,160.3524393052461,110.12025265075265,0.09230874879500917,0.21757035281499526,False,False,1575,1696,0.07500241610056045,0.717763131215931,651.6189454027995,0,0.37155329266060827
132,323,84,11.04035189145112,12.363267168000888,11.636475329100136,1065.9107537473462,192.68970042390765,4.221122573198787,914.0094247849562,1218.8099526047222,272.3293399984085,187.22363718179145,103.61048042448817,99.90073311969861,0.21326716800088796,0.10964810854888007,False,False,1691,1833,0.05,0.8,670.3807634763874,0,0.5465786958596933
133,16,254,10.889778525271225,12.162775979819475,11.577573128547378,1085.7683443108122,218.34557353897443,4.247665728953446,923.5500951131988,1249.1715133731877,291.69968937916224,206.59398656254518,154.79293163317664,111.91171554389709,0.01277597981947487,0.260221474728775,False,False,1754,1598,0.05,0.7314425072686,650.0,0,0.24818818771196136
134,319,135,11.017147218021753,12.349147959019614,11.613736672242746,1067.743494263587,202.91490422357197,4.5636501103037945,917.6335395404293,1238.1684985071313,268.78260950993183,183.67690669331478,138.70345747383328,100.9669776304425,0.1991479590196139,0.13285278197824724,False,True,1388,1961,0.10442560566443622,0.7763582674969203,729.6526315552718,0,0.5584123413916285
135,371,59,11.077816783796596,12.428231165027142,11.654114804386314,1059.5651003301728,179.6902719440296,3.53489921549518,915.2662188483247,1198.1448144299718,257.25722707560885,172.1515242589918,64.73378115167532,92.10544432914553,0.27823116502714207,0.0721832162034044,False,False,1760,1786,0.10867544320457347,0.8,656.3368422082749,0,0.5698172264415123
136,0,342,10.85801862823055,12.107537195243435,11.576841636285348,1091.3661542873674,233.1484391342371,4.354772553772417,916.9456325574503,1266.6243752306536,315.00939171782807,229.903688901211,196.30311790385701,123.91450171345377,0.0,0.2919813717694506,False,False,1779,1743,0.05,0.8,650.859009488793,0,0.2721520814716405
137,38,280,10.886501669864165,12.176206880822333,11.562096702445013,1084.290862842984,205.0965869418273,3.9200263084140805,939.6098528208437,1233.5179898662539,264.40652252973655,179.3008197131195,107.42612691166403,98.8674728427186,0.02620688082233258,0.26349833013583535,False,False,1749,1283,0.05,0.6205601883056121,650.0,0,0.23171536209365273
138,147,126,10.96775870661825,12.265742383074679,11.614504894401017,1075.4369299842788,206.6011706586769,3.963262611988354,914.6468109821886,1233.3208466425397,288.68704099986576,203.5813381832487,131.9948823028907,108.25141731309492,0.11574238307467866,0.18224129338175032,False,False,1778,1759,0.07364039323592424,0.8,650.0,0,0.37535142625662193
139,3,370,10.872514727065466,12.153704726860674,11.566914254950126,1087.1011799667026,229.2967620360229,4.71530867241904,922.6671909928612,1270.7651124351005,294.64747608368214,209.54177326706508,198.86303387733983,116.00827855077037,0.0037047268606738015,0.27748527293453407,False,False,1606,1706,0.16050448517688726,0.7200269305396596,687.5469196766888,0,0.26846587115812537
140,89,160,10.938303629525366,12.224543998546356,11.603439128460986,1079.543577549414,211.9065840638799,4.0095830156169,917.3671208248495,1239.7180554257027,291.3868872414779,206.28118442486084,142.06899002655587,110.2070281595817,0.07454399854635518,0.21169637047463397,False,False,1778,1736,0.05,0.7894973784697943,650.0,0,0.3185368401982645
141,123,148,10.951768959103653,12.240999117582959,11.602515135523701,1078.243031011722,214.6185632776167,4.458009232369675,924.1591129499185,1247.140496542441,276.9550673589398,191.84936454232275,150.1218801349636,104.91400849617811,0.09099911758295853,0.19823104089634747,False,False,1626,1785,0.08388636367865303,0.746864595253546,699.9964354082798,0,0.3593414248006946
142,0,309,10.871374737049225,12.132853857823523,11.576517646347803,1088.8751896528565,229.32405831804044,4.6260980604289275,913.8253765407354,1267.7024961046825,315.119687493897,230.01398467727995,201.57961566862957,123.64525205890895,0.0,0.2786252629507757,False,False,1789,1806,0.17678713687869863,0.8,657.2003966808123,0,0.2783451752866283
143,79,152,10.941367406863941,12.208735170763314,11.610533465914475,1081.5768977410273,226.76957401268854,4.657037743879197,921.9338871715229,1257.9159797775028,288.39988661054247,203.2941837939254,173.8980723834827,110.62665169944222,0.05873517076331325,0.20863259313605909,False,False,1631,1838,0.05,0.8,709.3727843292436,0,0.3277161014141811
144,0,321,10.86347999842095,12.108917154286894,11.584134604712817,1091.2287775097666,233.8667343884946,4.341726004102476,918.6958920364895,1263.6267431685044,311.3506309969922,226.24492818037515,188.55759430051933,122.01779231773479,0.0,0.286520001579051,False,False,1799,1733,0.06926821116152013,0.8,650.0,0,0.2656639158600694
145,0,514,10.825255495660809,12.069830785122537,11.556162924694771,1095.2954117493598,240.8730422797058,4.917019415509764,914.2169186289137,1284.6964441786893,326.2189819672474,241.11327915063032,235.1759697284648,131.03451529779267,0.0,0.32474450433919166,False,False,1754,1772,0.10463775446751396,0.7818528759685393,650.0,0,0.3215686262524265
146,10,360,10.8778535998688,12.15877186357489,11.563900169972676,1086.6076879366885,227.28766456974557,4.680546650923379,922.581264838336,1267.2026127291203,294.2307667513048,209.12506393468777,191.8239606199047,115.95312813445268,0.008771863574889238,0.2721464001312004,False,False,1510,1677,0.05,0.711569508110757,677.3819734833106,0,0.26679030826443406
147,375,79,11.06065596514146,12.456880736397975,11.655736052543986,1057.424749927069,198.10639850733082,4.56217691369987,922.5461850438514,1215.841732226195,240.92650640443742,155.82080358782036,89.13727940853869,88.54085753511163,0.3068807363979751,0.0893440348585397,False,False,1153,2114,0.05,0.8,769.4316785270732,0,0.6074894050537187
148,0,433,10.847447645373926,12.113142242842251,11.552998030078545,1090.7539212908673,222.45809060215316,4.642492982648191,926.637680220778,1261.8982100875126,296.45054051047487,211.3448376938578,177.15873995424715,115.82139092133963,0.0,0.30255235462607466,False,False,1740,1554,0.05,0.7134248661831535,661.1413619652028,0,0.26482182776287644
149,54,251,10.90049190063509,12.185477888308625,11.573895087434822,1083.816190101773,223.04061950780823,4.6675179957832125,914.1525749176,1267.1502689841006,305.38546515497126,220.2797623383542,200.14796305060133,119.57032205899611,0.03547788830862508,0.2495080993649097,False,False,1610,1885,0.1062882530662143,0.8,691.377169787295,0,0.3261816797095451
150,201,115,10.988998089195073,12.285865810112334,11.617680943558053,1073.7828985368187,211.8667526518614,4.506906420563618,914.2456500469705,1246.4002049502237,286.0810685831333,200.97536576651623,158.55475985347698,108.45299326187194,0.13586581011233356,0.1610019108049272,False,False,1555,1857,0.055597746550434854,0.8,686.132341243923,0,0.44656372460281013
151,147,130,10.971337960197506,12.265690817817267,11.613127285757278,1075.5688586813235,209.69705385887758,4.423871673426252,913.73096286328,1241.1959636213967,290.6946027333249,205.58889991670787,148.66096437951342,109.75296572188452,0.11569081781726709,0.17866203980249473,False,False,1739,1837,0.0945283707306099,0.8,669.2902821489852,0,0.39472839654657776
152,205,98,10.99088549220747,12.290870026881777,11.625740981245475,1072.982473268421,203.7124316462673,4.008705063721659,920.4507925156194,1226.8408054514607,275.1081703882081,190.00246757159107,113.23081838730207,101.63078006282846,0.1408700268817764,0.15911450779253045,False,False,1752,1822,0.08920121203686328,0.8,691.5779525291601,0,0.42091142462244957
153,233,92,10.994734323266277,12.302395718576703,11.627435294587832,1071.8566489928417,198.61262739629484,3.8113584244608143,918.7684770283424,1220.6867749430248,274.1693751098254,189.06367229320836,102.60507285770723,100.68339852848234,0.15239571857670242,0.15526567673372327,False,False,1814,1732,0.08137424756114015,0.8,650.0,0,0.4419489556493765
